Response,Prob,Predicted
0,0.00029351888,0
0,0.35804558,1
0,0.00040555449,0
0,0.00023949385,0
0,0.00014536813,0
0,0.00016418076,0
0,0.09860679,0
0,0.09863178,0
0,0.28522757,1
0,0.020898841,0
0,0.11606884,0
0,0.19069709,0
1,0.14804718,0
0,0.00016988811,0
0,0.0006434887,0
0,0.00012688081,0
0,0.42910263,1
0,0.0004530039,0
0,0.27637264,1
0,0.00033634686,0
0,0.15347978,0
0,0.00041755033,0
1,0.3325497,1
0,0.00025246025,0
0,0.016916452,0
0,0.012785679,0
0,0.2700135,1
1,0.030078439,0
1,0.23630951,0
1,0.18341768,0
0,0.0002659223,0
0,0.11207879,0
0,0.00029265293,0
0,0.000319622,0
0,0.00023530179,0
0,0.0002711352,0
0,0.00018744588,0
0,0.19442144,0
0,0.00031263637,0
0,0.00023298098,0
0,0.16418727,0
0,0.00019926994,0
0,0.0017551966,0
1,0.19994253,0
0,0.0002900516,0
0,0.3023419,1
1,0.27186543,1
0,0.00055732526,0
0,0.00016213591,0
0,0.00012490859,0
0,0.00036614214,0
1,0.39532393,1
0,0.00036935028,0
0,0.00039566078,0
0,0.022700591,0
1,0.15282042,0
0,0.20338698,0
0,0.12978704,0
0,0.0005118511,0
0,0.0004419334,0
0,0.015722493,0
0,0.00029581803,0
0,0.00054536865,0
0,0.23017843,0
0,0.00041879708,0
0,0.035895072,0
0,0.00024063348,0
0,0.081444666,0
0,0.00030498207,0
0,0.00027675176,0
0,0.00024129628,0
0,0.2255562,0
0,0.2508761,1
0,0.102860905,0
0,0.050295033,0
0,0.30854136,1
0,0.0002672213,0
0,0.21583496,0
0,0.08524472,0
0,0.00019103983,0
0,0.029884828,0
0,0.019209497,0
0,0.00027679343,0
0,0.00012316053,0
1,0.26328903,1
0,0.00057251495,0
0,0.04145291,0
0,0.028217059,0
0,0.0005992879,0
1,0.35278055,1
0,0.089101136,0
0,0.30153987,1
0,0.00034200298,0
0,0.00039383024,0
0,0.00030155558,0
0,0.034986317,0
1,0.22422531,0
0,0.11934729,0
0,0.0002795916,0
0,0.00035379728,0
0,0.00036582744,0
0,0.0003935362,0
0,0.00015813678,0
0,0.000207167,0
1,0.22178958,0
1,0.17393392,0
0,0.13003305,0
0,0.2676794,1
0,0.0003207389,0
0,0.0002806797,0
0,0.0003171379,0
0,0.00030719666,0
0,0.00064991927,0
0,0.020579154,0
0,0.00026959763,0
0,0.00020305318,0
0,0.0004020067,0
0,0.00022864791,0
0,0.3184093,1
0,0.25127494,1
0,0.40767795,1
1,0.45510957,1
0,0.00044411296,0
0,0.41530105,1
0,0.26407772,1
0,0.0003711299,0
0,0.000171418,0
0,0.4706355,1
0,0.00024616922,0
0,0.00030098113,0
0,0.4575909,1
0,0.000430757,0
0,0.34128866,1
0,0.0247774,0
0,0.40991682,1
0,0.35344082,1
0,0.15773973,0
0,0.00048671843,0
0,0.0003163796,0
0,0.039930962,0
0,0.00035245306,0
0,0.0003999931,0
0,0.4108675,1
1,0.047825646,0
0,0.035764273,0
0,0.00033822312,0
1,0.6126555,1
1,0.18123628,0
0,0.20959917,0
0,0.00064178027,0
0,0.0010582352,0
0,0.0008459605,0
0,0.0007511918,0
0,0.00032680383,0
1,0.45391664,1
0,0.0030664154,0
0,0.4800845,1
0,0.2046563,0
0,0.00028798965,0
0,0.26172534,1
0,0.00018668675,0
0,0.00020944468,0
0,0.0002828562,0
0,0.26679197,1
0,0.41419712,1
0,0.00018347011,0
1,0.5091433,1
0,0.3336572,1
0,0.00025960535,0
0,0.00029951468,0
0,0.18310133,0
0,0.00022983496,0
0,0.00024693485,0
0,0.00037340776,0
0,0.0033367292,0
1,0.26161784,1
0,0.051095787,0
0,0.0004646761,0
0,0.30526647,1
0,0.00019521236,0
0,0.15460075,0
0,0.026077187,0
1,0.39530152,1
0,0.0002281627,0
0,0.012023829,0
0,0.14487623,0
0,0.0001917393,0
0,0.29529426,1
1,0.21013425,0
0,0.0005651822,0
0,0.00020073105,0
0,0.3276823,1
0,0.00029194122,0
0,0.17277692,0
0,0.19880027,0
1,0.2416962,1
0,0.19205017,0
0,0.0005464348,0
0,0.0008316946,0
0,0.00024097372,0
0,0.07952104,0
0,0.2995015,1
0,0.00050003786,0
0,0.23681875,0
0,0.00028946347,0
0,0.389027,1
0,0.00024441356,0
0,0.40131566,1
0,0.00037379417,0
0,0.0018309106,0
0,0.1094003,0
0,0.0002077842,0
0,0.00017708167,0
0,0.21982269,0
0,0.0313658,0
0,0.00015969586,0
0,0.31172764,1
0,0.0004684448,0
0,0.34124452,1
0,0.1024901,0
1,0.39939833,1
0,0.00026226806,0
0,0.0004470927,0
0,9.801515e-05,0
0,0.013096564,0
0,0.26670802,1
0,0.0002652892,0
0,0.0002791319,0
0,0.00032979253,0
1,0.22906618,0
1,0.43085974,1
0,0.09122069,0
0,0.07516934,0
1,0.41814944,1
0,0.00029370026,0
0,0.00012309372,0
0,0.23082785,0
0,0.0006889878,0
0,0.00049798115,0
0,0.0001929477,0
0,0.0009218657,0
0,0.00018853949,0
1,0.2394393,0
0,0.00013690718,0
0,0.00042447913,0
0,0.008622915,0
1,0.1855425,0
0,0.00029889966,0
0,0.00021663017,0
0,0.0002014418,0
0,0.00030243432,0
0,0.279159,1
0,0.09315166,0
0,0.1614669,0
0,0.010779746,0
0,0.24080981,1
0,0.00029346292,0
1,0.35556874,1
1,0.19599237,0
0,0.0001831595,0
0,0.00020174243,0
0,0.00016306136,0
0,0.48222187,1
0,0.00015676502,0
0,0.26379526,1
0,0.014006017,0
0,0.0019518371,0
0,0.022258185,0
0,0.0002475374,0
0,0.4696911,1
0,0.00017853087,0
0,0.06256774,0
0,0.00029325148,0
0,0.00022192976,0
0,0.00043003555,0
0,0.15941073,0
0,0.19937831,0
0,0.00020973985,0
0,0.25184354,1
0,0.18642214,0
0,0.00028560913,0
0,0.40653968,1
1,0.165723,0
0,0.00019355152,0
0,0.25464422,1
0,0.00020830492,0
1,0.32822958,1
0,0.000118432494,0
0,0.2042654,0
1,0.35555646,1
0,0.10632098,0
0,0.34584358,1
0,0.000425994,0
1,0.14189121,0
0,0.00047647505,0
0,0.00016090152,0
0,0.00033413712,0
0,0.00035423264,0
0,0.00028481756,0
1,0.38856566,1
0,0.014188718,0
1,0.5972501,1
0,0.0002694406,0
0,0.08597881,0
0,0.1672736,0
0,0.25538734,1
0,0.044820093,0
0,0.00039654403,0
0,0.00023947556,0
1,0.4241572,1
0,0.0002554252,0
0,0.00037505047,0
0,0.0006028739,0
0,0.00019319826,0
0,0.032116413,0
0,0.00032312272,0
0,0.072327614,0
0,0.0031924467,0
0,0.2440953,1
0,0.5894185,1
0,0.0010726086,0
0,0.00023231753,0
0,0.015261358,0
0,0.00031352558,0
0,0.3290429,1
0,0.029190207,0
0,0.00065281405,0
0,0.0003428715,0
0,0.29141426,1
0,0.0004159886,0
0,0.0036631862,0
0,0.17294888,0
0,0.0005812623,0
0,0.0001850868,0
0,0.18084453,0
0,0.00053118326,0
0,0.00043022007,0
0,0.14975542,0
0,0.0019899851,0
0,0.00034239332,0
0,0.118987806,0
0,0.0003186833,0
0,0.00030451544,0
0,0.21880549,0
0,0.00061165646,0
0,0.00024266027,0
0,0.037168376,0
0,0.26714507,1
0,0.00039183983,0
0,0.0005162799,0
0,0.00027949485,0
0,0.0057163886,0
0,0.00036057938,0
1,0.18228857,0
0,0.00048567128,0
0,0.024440154,0
0,0.23830685,0
0,0.0006886146,0
0,0.008720798,0
0,0.0003564573,0
1,0.28116637,1
0,0.00051744457,0
0,0.0002559781,0
0,0.025872197,0
0,0.00015770852,0
0,0.33403906,1
0,0.0043240087,0
0,0.0003274616,0
0,0.11283487,0
0,0.07052791,0
0,0.000240928,0
0,0.24216625,1
0,0.22883506,0
0,0.024380833,0
0,0.27390623,1
1,0.116656095,0
0,0.00020639747,0
0,0.0004453001,0
0,0.23791568,0
0,0.25475144,1
0,0.013207109,0
0,0.00024632888,0
0,0.00018764046,0
0,0.42081234,1
0,0.07690126,0
0,0.00015466718,0
0,0.0561513,0
0,0.00026997935,0
0,0.018318804,0
0,0.056487426,0
1,0.28065968,1
0,0.27892214,1
0,0.078105204,0
0,0.000415696,0
0,0.4239421,1
0,0.00033253833,0
0,0.00015250243,0
0,0.0006272511,0
0,0.00028766997,0
0,0.43296632,1
0,0.27558994,1
1,0.30587634,1
0,0.0021768308,0
0,0.00032546406,0
0,9.677817e-05,0
0,0.114091925,0
1,0.28173012,1
0,0.15705629,0
0,0.5029892,1
0,0.00026985505,0
1,0.38877186,1
0,0.0002795103,0
1,0.40051565,1
0,0.0003006307,0
0,0.00022599436,0
0,0.4555459,1
1,0.40495458,1
0,0.00030444522,0
0,0.0014431785,0
0,0.00015758915,0
0,0.00023649992,0
0,0.18414122,0
0,0.00019724859,0
0,0.00035905294,0
0,0.0126528265,0
0,0.10617893,0
0,0.21096547,0
0,0.33944178,1
0,0.23315974,0
0,0.3577457,1
0,0.0002814077,0
0,0.0001538834,0
0,0.0002010471,0
0,0.00026313067,0
0,0.00020054053,0
0,0.4057995,1
1,0.22064888,0
0,0.00026727404,0
0,0.33903438,1
0,0.00028655806,0
1,0.416849,1
0,0.072391294,0
0,0.00027463766,0
0,0.0001773079,0
0,0.00018739747,0
1,0.40438622,1
0,0.00018396217,0
0,0.09318179,0
1,0.2651191,1
0,0.00016247174,0
0,0.008572661,0
1,0.7113926,1
0,0.00025342565,0
0,0.0002367228,0
0,0.078775175,0
0,0.00025161632,0
0,0.40621564,1
1,0.23732948,0
0,0.34650183,1
0,0.20262843,0
0,0.00025682835,0
1,0.08132095,0
0,0.22284383,0
1,0.14803486,0
1,0.6539915,1
0,0.0006665238,0
0,0.00033983722,0
1,0.41106832,1
0,0.0003231403,0
0,0.19314007,0
0,0.029517835,0
0,0.0005596611,0
0,0.00021227119,0
0,0.43809023,1
0,0.13305694,0
0,0.0001909098,0
0,0.0005028323,0
0,0.00021050738,0
0,0.26641154,1
0,0.00022183415,0
0,0.17123549,0
0,0.00025260544,0
0,0.023007438,0
1,0.34338313,1
0,0.0005130774,0
0,0.17890647,0
1,0.2745084,1
0,0.065446906,0
0,0.08129114,0
0,0.00039517906,0
0,0.027043251,0
0,0.0002776675,0
0,0.029057922,0
1,0.26583633,1
0,0.41839433,1
0,0.00035472604,0
0,0.21356793,0
0,0.00018390307,0
0,0.00039870007,0
0,0.14698622,0
0,0.0003561886,0
0,0.16697077,0
0,0.00024478204,0
0,0.104275554,0
0,0.059536897,0
0,0.00033703473,0
0,0.00015849092,0
0,0.047160596,0
0,0.12526844,0
0,0.00043364946,0
0,0.00017414885,0
0,0.0006566613,0
0,0.00020728003,0
0,0.35251158,1
0,0.21385977,0
0,0.2732769,1
0,0.00018140858,0
1,0.14437972,0
0,0.0001717349,0
0,0.00020623696,0
0,0.055975765,0
0,0.00094978255,0
0,0.1050587,0
0,0.00027384984,0
0,0.43776622,1
0,0.0008532331,0
0,0.0004576969,0
0,0.06716174,0
0,0.00028448107,0
0,0.24703002,1
0,0.31431457,1
1,0.26404876,1
0,0.3065093,1
0,0.00023543823,0
0,0.16351312,0
1,0.18838993,0
0,0.00021376523,0
0,0.21408121,0
1,0.25976416,1
0,0.0001518302,0
0,0.42032537,1
0,0.38770851,1
1,0.12950057,0
0,0.00019363774,0
0,0.00051062723,0
0,0.00042090288,0
0,0.6933934,1
0,0.00032026865,0
0,9.955329e-05,0
0,0.037196808,0
0,0.0010384842,0
1,0.2925537,1
0,0.38390285,1
0,0.12999615,0
0,0.00027284023,0
0,0.00036502685,0
0,0.07869281,0
0,0.00023308673,0
0,0.00027291986,0
0,0.0005576544,0
0,0.22261031,0
1,0.47429264,1
0,0.06387667,0
0,0.31327638,1
0,0.20087163,0
0,0.0026965276,0
0,0.00018306034,0
0,0.0715785,0
0,0.00025645815,0
0,0.004281287,0
0,0.020840015,0
0,0.063272566,0
0,0.42524672,1
0,0.35939246,1
0,0.104155116,0
0,0.35531145,1
0,0.19153865,0
0,0.43597904,1
0,0.00020518171,0
0,0.37428346,1
0,0.00028695556,0
0,0.0075564585,0
0,0.039870616,0
0,0.0002784395,0
0,0.00015407236,0
0,0.00034178785,0
0,0.00019580385,0
0,0.03859296,0
0,0.00025676592,0
0,0.46114832,1
0,0.0003798487,0
0,0.03689214,0
0,0.00029458868,0
0,0.35657004,1
0,0.0005087827,0
0,0.00039240654,0
0,0.37024456,1
0,0.3514734,1
1,0.51429856,1
1,0.16965458,0
0,0.069031075,0
1,0.16656844,0
0,0.0002508644,0
1,0.28544205,1
0,0.040539104,0
0,0.5009527,1
0,0.14022228,0
0,0.00019023422,0
0,0.15143263,0
0,0.00021283112,0
0,0.001438236,0
0,0.00023714751,0
0,0.00439825,0
0,0.32265055,1
0,0.00030300315,0
0,0.18838975,0
0,0.00039349418,0
0,0.0002773064,0
0,0.031057158,0
0,0.00012318871,0
0,0.00046384326,0
0,0.00021755499,0
0,0.0002293033,0
1,0.076194376,0
0,0.3111732,1
0,0.12933043,0
0,0.00025292236,0
0,0.37664282,1
1,0.2071343,0
0,0.15349966,0
0,0.12411007,0
0,0.34787887,1
0,0.27896783,1
0,0.17396344,0
0,0.00038719,0
0,0.0060342858,0
0,0.0048637325,0
0,0.3343793,1
0,0.00018872206,0
0,0.00026071735,0
0,0.11182121,0
0,0.00031381802,0
0,0.5839075,1
0,0.22488587,0
0,0.00040852907,0
1,0.2841034,1
0,0.22896942,0
0,0.00022879925,0
1,0.19175658,0
0,0.022612236,0
1,0.08804822,0
0,0.00021092649,0
1,0.45058638,1
0,9.9867735e-05,0
0,0.00030281747,0
1,0.40644214,1
0,0.00045668994,0
0,0.0001849053,0
0,0.2548982,1
0,0.005254341,0
0,0.00019178374,0
0,0.00023006562,0
0,0.0002832807,0
0,0.46458006,1
0,0.28017876,1
0,0.00015853913,0
0,0.006283024,0
0,0.0004952023,0
0,0.00037756053,0
0,0.00027390127,0
0,0.22415337,0
0,0.00030330432,0
0,0.024591485,0
0,0.0002630173,0
0,0.00013086673,0
0,0.0006434816,0
0,0.00022870307,0
1,0.33484468,1
0,0.00019822048,0
0,0.33489314,1
0,0.00031305276,0
0,0.0002705777,0
0,0.19951122,0
1,0.40917748,1
0,0.004784586,0
0,0.00066127884,0
0,0.00017081105,0
0,0.00026169632,0
0,0.00021191365,0
0,0.17440142,0
0,0.267817,1
0,0.0004348607,0
0,0.4597496,1
0,0.08756491,0
0,0.14493193,0
0,0.5609442,1
0,0.14545071,0
0,0.00027255528,0
0,0.07279178,0
0,0.00079115224,0
0,0.0004036008,0
0,0.00035770392,0
0,0.022631794,0
0,0.00062605366,0
0,0.00031206582,0
0,0.058147114,0
0,0.3794387,1
0,0.00060737133,0
0,0.040293206,0
0,0.0044107563,0
0,0.05959381,0
0,0.0016882913,0
0,0.23817426,0
0,0.00023370427,0
0,0.0007818729,0
0,0.00037917032,0
1,0.2145875,0
0,0.00044781863,0
1,0.23896101,0
0,0.00033700213,0
0,0.34423274,1
0,0.00035457793,0
0,0.00036924836,0
0,0.00037015203,0
0,0.09688319,0
0,0.00020759153,0
0,0.3117978,1
0,0.23745927,0
1,0.15737793,0
0,0.27776593,1
0,0.00020067117,0
0,0.00023269969,0
1,0.31884554,1
0,0.04871063,0
0,0.00031631082,0
0,0.318988,1
1,0.432458,1
0,0.00036293536,0
0,0.00041555119,0
0,0.18956113,0
0,0.003992356,0
0,0.07042243,0
0,0.00029395687,0
1,0.48643586,1
0,0.0002826974,0
0,0.3455274,1
0,0.0002489606,0
0,0.09379912,0
0,0.00042724394,0
1,0.51843005,1
0,0.30156693,1
0,0.2369534,0
0,0.00045404275,0
0,0.00025182223,0
0,0.4900541,1
0,0.03633583,0
1,0.42625982,1
0,0.00028648073,0
0,0.00059389864,0
0,0.20286761,0
0,0.0001338765,0
1,0.2779579,1
0,0.030939823,0
0,0.21541762,0
0,0.12707824,0
0,0.33831277,1
0,0.41817272,1
0,0.0006090115,0
0,0.00021751788,0
0,0.29958892,1
0,0.00027453058,0
0,0.00015436971,0
0,0.00028033523,0
0,0.00035207323,0
0,0.44113642,1
0,0.19250682,0
0,0.00013037113,0
0,0.00045672365,0
0,0.022596957,0
1,0.36978954,1
0,0.14888024,0
0,0.00012442571,0
0,0.022881288,0
1,0.3774647,1
0,0.00024995144,0
1,0.34602267,1
0,0.00025460072,0
0,0.00020315038,0
0,0.0990024,0
0,0.030834312,0
0,0.0004427037,0
0,0.18634343,0
1,0.36175612,1
0,0.00030648787,0
0,0.00088704185,0
0,0.03254996,0
0,0.44033957,1
0,0.24559616,1
0,0.0003188675,0
0,0.00021822666,0
0,0.06551504,0
0,0.00035096283,0
0,0.10605742,0
0,0.3179491,1
0,0.0003334539,0
0,0.23180455,0
0,0.00019971332,0
1,0.022923836,0
1,0.25595206,1
0,0.00025440418,0
0,0.080639966,0
0,0.027519135,0
0,0.08002552,0
0,0.037462737,0
0,0.0002708784,0
0,0.20586151,0
0,0.04529047,0
0,0.049131226,0
0,0.0007254688,0
0,0.39813587,1
0,0.00022914945,0
0,0.06891823,0
0,0.27371472,1
0,0.0001213699,0
0,0.021630842,0
0,0.00032748905,0
0,0.0003533156,0
0,0.00013689647,0
0,0.0002936549,0
0,0.00023798445,0
0,0.019063588,0
0,0.0001587927,0
0,0.00029864215,0
0,0.029996382,0
0,0.08822546,0
0,0.38050634,1
1,0.6186468,1
0,0.00020776004,0
0,0.07220175,0
0,0.00012263576,0
1,0.27794775,1
0,0.00012942987,0
0,0.029950716,0
0,0.26150286,1
0,0.37769216,1
0,0.49296102,1
0,0.00020321916,0
0,0.00026206585,0
0,0.0005169821,0
0,0.00024799732,0
0,0.00023000309,0
0,0.00020975806,0
0,0.30439562,1
1,0.25605273,1
0,0.00032913196,0
0,0.29037005,1
0,0.18938158,0
0,0.00067440607,0
0,0.039992537,0
0,0.00018439928,0
1,0.3559502,1
0,0.0004804843,0
0,0.15321058,0
0,0.00014436858,0
0,0.00015085381,0
0,0.26044378,1
0,0.0004230703,0
0,0.29544136,1
0,0.0001620438,0
0,0.007218982,0
1,0.23265912,0
0,0.18889618,0
0,0.37784493,1
1,0.32157978,1
0,0.00014105056,0
0,0.00041493113,0
0,0.0003018064,0
0,0.2030248,0
0,0.11432159,0
0,0.00016333538,0
0,0.0006671218,0
0,0.000112592665,0
1,0.39273068,1
0,0.0036918304,0
0,0.09566394,0
1,0.055254832,0
0,0.0013476368,0
0,0.00033279174,0
1,0.27468055,1
0,0.25195444,1
0,0.00030462552,0
0,0.077956624,0
1,0.20611122,0
0,0.17920838,0
0,0.00019264493,0
0,0.11245424,0
0,0.44067845,1
0,0.00025788666,0
1,0.4935457,1
0,0.00021191304,0
1,0.3375806,1
0,0.00061466557,0
0,0.00018670651,0
0,0.00029301923,0
0,0.00015601554,0
0,0.05573878,0
0,0.004794498,0
0,0.3270345,1
0,0.00023123687,0
0,0.23415582,0
0,0.22879282,0
0,0.23745239,0
0,0.18309085,0
0,0.075347595,0
0,0.30382732,1
0,0.22418089,0
1,0.46007377,1
0,0.00023847532,0
0,0.0004195083,0
0,0.0005178494,0
0,0.0004715619,0
0,0.32712883,1
0,0.00020778282,0
0,0.0001694282,0
0,0.00040391143,0
0,0.000104129096,0
0,0.000446115,0
0,0.16838329,0
1,0.42553082,1
0,0.15359038,0
0,0.00015874818,0
0,0.00036089472,0
0,0.0004907659,0
1,0.3419179,1
0,0.00019456272,0
0,0.14741448,0
0,0.11638731,0
0,0.023386916,0
0,0.00033594866,0
0,0.44436327,1
0,0.0003602454,0
0,0.2527222,1
0,0.0002550716,0
1,0.12197961,0
0,0.0013104691,0
0,0.07254589,0
0,0.029359583,0
0,0.39685813,1
0,0.19983536,0
0,0.00027840154,0
0,0.0012271099,0
0,0.00042151843,0
0,0.2844765,1
0,0.2111515,0
0,0.0002050548,0
0,0.10910508,0
0,0.0005308444,0
0,0.0018125596,0
0,0.009000455,0
1,0.38934726,1
0,0.39369485,1
0,0.2923989,1
0,0.011806498,0
1,0.04909696,0
0,0.020882066,0
0,0.37332094,1
0,0.0006053172,0
1,0.31165433,1
0,0.2445049,1
0,0.38736388,1
0,0.000252486,0
1,0.3455106,1
0,0.00024213607,0
0,0.00035169633,0
0,0.38284752,1
0,0.00022751164,0
0,0.00012307717,0
0,0.00012418769,0
0,0.355034,1
0,0.039554715,0
0,0.0003514203,0
0,0.00021054954,0
0,0.3222694,1
1,0.12941809,0
0,0.23794828,0
0,0.04000629,0
0,0.021039713,0
1,0.19603199,0
0,0.3515955,1
0,0.00043248982,0
0,0.00019265505,0
1,0.2696633,1
0,0.00042918554,0
0,0.31704307,1
0,0.23947166,0
0,0.0003088182,0
0,0.00023445101,0
0,0.43827134,1
0,0.0017756214,0
0,0.14835274,0
0,0.084173605,0
0,0.00020803993,0
0,0.26404303,1
0,0.025851497,0
0,0.027878474,0
0,0.26050067,1
0,0.00026069622,0
0,0.27946874,1
0,0.34095013,1
0,0.34577253,1
0,0.18487851,0
0,0.17863216,0
0,0.3605277,1
0,0.00074096513,0
0,0.1029207,0
1,0.37091705,1
0,0.0005481213,0
0,0.28643805,1
0,0.0018278925,0
0,0.0125084445,0
0,0.16098648,0
0,0.00018024269,0
1,0.20530303,0
0,0.066689454,0
0,0.462667,1
0,0.2586943,1
0,0.09851011,0
0,0.074446425,0
0,0.00022037215,0
0,0.0005515844,0
0,0.003687632,0
0,0.00045632484,0
0,0.011437733,0
0,0.00022401297,0
1,0.191524,0
0,0.002593217,0
1,0.38051173,1
1,0.24608071,1
0,0.0074648005,0
0,0.0001990753,0
1,0.2807368,1
0,0.0001431849,0
0,0.00041627733,0
0,0.00020712138,0
0,0.021523055,0
0,0.00041939755,0
0,0.00027417066,0
1,0.29235688,1
0,0.0005198546,0
0,0.38477322,1
0,0.00027443375,0
0,0.00024592102,0
0,0.08263654,0
0,0.00015072858,0
0,0.012105191,0
0,0.26870745,1
0,0.00021793034,0
0,0.00022115793,0
0,0.0003297246,0
0,0.00038299029,0
0,0.33417436,1
0,0.039128162,0
1,0.4375411,1
0,0.00036442603,0
0,0.00037100379,0
0,0.00021863944,0
1,0.17207457,0
0,0.0003395733,0
0,0.38867417,1
0,0.00036848354,0
0,0.00072769215,0
0,0.0002948503,0
0,0.00026002523,0
0,0.16016889,0
0,0.39265764,1
0,0.065747246,0
0,0.00015466113,0
1,0.23163918,0
0,0.35447612,1
0,0.00024131723,0
0,0.00021553307,0
0,0.00055117556,0
0,0.35771412,1
0,0.39733455,1
0,0.16007122,0
0,0.0020749064,0
0,0.00029328308,0
0,0.00048541234,0
1,0.3074857,1
0,0.015350704,0
0,0.0010865259,0
0,0.0002538786,0
0,0.1351521,0
0,0.112221174,0
0,0.3645786,1
0,0.00031676592,0
0,0.15620686,0
0,0.37602657,1
0,0.00068682374,0
0,0.25948778,1
0,0.0003152352,0
1,0.10033771,0
0,0.09059255,0
1,0.6042095,1
0,0.028920548,0
0,0.0002834893,0
0,0.00027269928,0
0,0.02872534,0
0,0.20945342,0
0,0.061076514,0
0,0.00028554953,0
0,0.108306214,0
0,0.0013092371,0
0,0.21771514,0
0,0.00021773989,0
1,0.26059246,1
0,0.0003078103,0
0,0.00026746115,0
0,0.002847814,0
0,0.002795695,0
0,0.00026338693,0
0,0.00046174583,0
1,0.34018654,1
0,0.04454342,0
0,0.19811907,0
0,0.34933984,1
0,0.00030262064,0
0,0.0002453648,0
0,0.0019949803,0
0,0.00016606823,0
0,0.43670756,1
0,0.00014707471,0
0,0.000295515,0
1,0.29607803,1
0,0.11877706,0
0,0.00025544784,0
0,0.00026223407,0
0,0.00048324504,0
0,0.017963508,0
0,0.00027886668,0
